run,seed,variable,lead_hours,metric,value
pyramid,0,Q850,12.0,acc,0.7739714762333434
pyramid,0,Q850,18.0,acc,0.6475377035240063
pyramid,0,Q850,24.0,acc,0.5371041983497943
pyramid,0,Q850,30.0,acc,0.429854417209057
pyramid,0,Q850,36.0,acc,0.3436880355303969
pyramid,0,Q850,42.0,acc,0.276211764019135
pyramid,0,Q850,48.0,acc,0.22267535125595986
pyramid,0,Q850,54.0,acc,0.1752488575447855
pyramid,0,Q850,60.0,acc,0.1396812756202442
pyramid,0,Q850,66.0,acc,0.11231452548264943
pyramid,0,Q850,72.0,acc,0.09202863216474387
pyramid,0,Q850,78.0,acc,0.07521439744456827
pyramid,0,Q850,84.0,acc,0.06265304567958684
pyramid,0,Q850,90.0,acc,0.053514636209482457
pyramid,0,Q850,96.0,acc,0.048135798415297186
pyramid,0,Q850,102.0,acc,0.044151599875159715
pyramid,0,Q850,108.0,acc,0.04093116761963443
pyramid,0,Q850,114.0,acc,0.03853816101789037
pyramid,0,Q850,120.0,acc,0.03746625871181223
pyramid,0,T250,6.0,rmse,1.1219128936345528
pyramid,0,T250,12.0,rmse,1.8579042184293884
pyramid,0,T250,18.0,rmse,2.388475575965254
pyramid,0,T250,24.0,rmse,2.818750080375042
pyramid,0,T250,30.0,rmse,3.2142554369450913
pyramid,0,T250,36.0,rmse,3.5994231043873346
pyramid,0,T250,42.0,rmse,4.006373477060886
pyramid,0,T250,48.0,rmse,4.4779720329284
pyramid,0,T250,54.0,rmse,5.0519013613927415
pyramid,0,T250,60.0,rmse,5.752807760967478
pyramid,0,T250,66.0,rmse,6.618561362622656
pyramid,0,T250,72.0,rmse,7.698120568594218
pyramid,0,T250,78.0,rmse,9.054448373480865
pyramid,0,T250,84.0,rmse,10.763955495761214
pyramid,0,T250,90.0,rmse,12.938165064032146
pyramid,0,T250,96.0,rmse,15.741135015032874
pyramid,0,T250,102.0,rmse,19.38200938923731
pyramid,0,T250,108.0,rmse,24.106227442466864
pyramid,0,T250,114.0,rmse,30.16096278091431
pyramid,0,T250,120.0,rmse,37.72901295703115
pyramid,0,T250,6.0,rmse_climatology,2.778421789105085
pyramid,0,T250,12.0,rmse_climatology,2.7776059735968026
pyramid,0,T250,18.0,rmse_climatology,2.7780232004538514
pyramid,0,T250,24.0,rmse_climatology,2.7790911204338404
pyramid,0,T250,30.0,rmse_climatology,2.779323689143325
pyramid,0,T250,36.0,rmse_climatology,2.77866305353063
pyramid,0,T250,42.0,rmse_climatology,2.7777725329793657
pyramid,0,T250,48.0,rmse_climatology,2.7780739287428267
pyramid,0,T250,54.0,rmse_climatology,2.778967966075586
pyramid,0,T250,60.0,rmse_climatology,2.7790312944617406
pyramid,0,T250,66.0,rmse_climatology,2.778236154956969
pyramid,0,T250,72.0,rmse_climatology,2.777279903351175
pyramid,0,T250,78.0,rmse_climatology,2.777536634805378
pyramid,0,T250,84.0,rmse_climatology,2.778339800996408
pyramid,0,T250,90.0,rmse_climatology,2.778363726410039
pyramid,0,T250,96.0,rmse_climatology,2.7775368117306245
pyramid,0,T250,102.0,rmse_climatology,2.7765567296617717
pyramid,0,T250,108.0,rmse_climatology,2.7768414217931596
