run,seed,variable,lead_hours,wavenumber,power_ratio
baseline17,2,Q850,24,13,0.9262552730657544
baseline17,2,Q850,24,14,0.9151227717146799
baseline17,2,Q850,24,15,0.954930830183719
baseline17,2,Q850,24,16,0.9812665726867773
baseline17,2,Q850,24,17,0.9672238913710316
baseline17,2,Q850,24,18,0.9326498444115674
baseline17,2,Q850,24,19,0.9558469222682104
baseline17,2,Q850,24,20,0.9932797925979532
baseline17,2,Q850,24,21,0.9569075691052819
baseline17,2,Q850,24,22,1.0310786436213133
baseline17,2,Q850,24,23,1.0787655413133623
baseline17,2,Q850,24,24,1.037748876554842
baseline17,2,Q850,24,25,1.0478564521690321
baseline17,2,Q850,24,26,1.1001352911552567
baseline17,2,Q850,24,27,1.0894481665419424
baseline17,2,Q850,24,28,1.1010308589685667
baseline17,2,Q850,24,29,1.1456221213152342
baseline17,2,Q850,24,30,1.2035243348522158
baseline17,2,Q850,24,31,1.2430180813020861
baseline17,2,Q850,24,32,1.3088642199346505
baseline17,2,TP6h,24,1,0.6773453196073195
baseline17,2,TP6h,24,2,0.6059266306385103
baseline17,2,TP6h,24,3,0.5921507910946188
baseline17,2,TP6h,24,4,0.4969315663876912
baseline17,2,TP6h,24,5,0.480008556412986
baseline17,2,TP6h,24,6,0.4267112967013472
baseline17,2,TP6h,24,7,0.4200345478320278
baseline17,2,TP6h,24,8,0.4031238247141729
baseline17,2,TP6h,24,9,0.36949398737875
baseline17,2,TP6h,24,10,0.34224182423274424
baseline17,2,TP6h,24,11,0.31761159222787255
baseline17,2,TP6h,24,12,0.30145275419530676
baseline17,2,TP6h,24,13,0.2868510916946218
baseline17,2,TP6h,24,14,0.26804335478163765
baseline17,2,TP6h,24,15,0.2518996719618193
baseline17,2,TP6h,24,16,0.25344083607317164
baseline17,2,TP6h,24,17,0.22977042027436345
baseline17,2,TP6h,24,18,0.20869844883402774
baseline17,2,TP6h,24,19,0.190629616125927
baseline17,2,TP6h,24,20,0.1853789652659758
baseline17,2,TP6h,24,21,0.17716457107334452
baseline17,2,TP6h,24,22,0.16156421266526508
baseline17,2,TP6h,24,23,0.1591746630369448
baseline17,2,TP6h,24,24,0.1618552360724995
baseline17,2,TP6h,24,25,0.146460786374859
baseline17,2,TP6h,24,26,0.14842009034274603
baseline17,2,TP6h,24,27,0.13554340564594983
baseline17,2,TP6h,24,28,0.1373293790189206
baseline17,2,TP6h,24,29,0.1330691910932577
baseline17,2,TP6h,24,30,0.13426295698305898
baseline17,2,TP6h,24,31,0.1399280127270294
baseline17,2,TP6h,24,32,0.1886146299195192
baseline17,2,Z500,120,1,0.8208748875853363
baseline17,2,Z500,120,2,0.7556421295737233
baseline17,2,Z500,120,3,0.6526691621794514
baseline17,2,Z500,120,4,0.5155860183080349
baseline17,2,Z500,120,5,0.4985505638324569
baseline17,2,Z500,120,6,0.5023849174540418
baseline17,2,Z500,120,7,0.6183031838796588
baseline17,2,Z500,120,8,0.8328010651897233
baseline17,2,Z500,120,9,1.270382167000969
baseline17,2,Z500,120,10,1.8525926158944879
baseline17,2,Z500,120,11,2.9249993617439025
baseline17,2,Z500,120,12,5.051396138749913
baseline17,2,Z500,120,13,7.6917101332904325
baseline17,2,Z500,120,14,10.34552681116381
baseline17,2,Z500,120,15,16.389718793006725
baseline17,2,Z500,120,16,48.598099713620364
baseline17,2,Z500,120,17,28.059075384968587
baseline17,2,Z500,120,18,34.92261609635359
baseline17,2,Z500,120,19,38.68102143925861
baseline17,2,Z500,120,20,42.58408972649921
baseline17,2,Z500,120,21,51.72574621027637
baseline17,2,Z500,120,22,56.62624142076916
baseline17,2,Z500,120,23,72.78303233977569
baseline17,2,Z500,120,24,90.02088086370618
baseline17,2,Z500,120,25,110.60543800578444
baseline17,2,Z500,120,26,137.9969975124186
baseline17,2,Z500,120,27,194.6868303353112
baseline17,2,Z500,120,28,256.67139920262935
baseline17,2,Z500,120,29,339.7394731763373
baseline17,2,Z500,120,30,425.7260231156818
baseline17,2,Z500,120,31,464.89061191555953
baseline17,2,Z500,120,32,1122.6503003202984
baseline17,2,T850,120,1,0.9638519496295804
baseline17,2,T850,120,2,0.8542017091928545
baseline17,2,T850,120,3,0.8694679041688277
baseline17,2,T850,120,4,0.7582707152182375
baseline17,2,T850,120,5,0.7053369931440743
baseline17,2,T850,120,6,0.7388534840286983
baseline17,2,T850,120,7,0.774140480304665
baseline17,2,T850,120,8,0.9548360456830864
baseline17,2,T850,120,9,1.222412291205324
baseline17,2,T850,120,10,1.4420691225855242
baseline17,2,T850,120,11,1.8186411709162833
baseline17,2,T850,120,12,2.378854204613199
baseline17,2,T850,120,13,2.790095580193536
baseline17,2,T850,120,14,3.5988554555511874
baseline17,2,T850,120,15,4.262702006128387
baseline17,2,T850,120,16,12.584923223850572
baseline17,2,T850,120,17,5.673999267954377
baseline17,2,T850,120,18,5.779803401059841
baseline17,2,T850,120,19,6.857905959459705
baseline17,2,T850,120,20,6.150456630877802
baseline17,2,T850,120,21,6.699488290106066
baseline17,2,T850,120,22,6.526639443487498
baseline17,2,T850,120,23,6.836093493113655
baseline17,2,T850,120,24,7.15152207424028
baseline17,2,T850,120,25,8.006078944841033
baseline17,2,T850,120,26,8.961077264628367
baseline17,2,T850,120,27,10.935177645160886
baseline17,2,T850,120,28,13.995437379947726
baseline17,2,T850,120,29,16.319704150299057
baseline17,2,T850,120,30,19.311840493758496
baseline17,2,T850,120,31,21.317560627138086
baseline17,2,T850,120,32,70.06173989571694
baseline17,2,Q850,120,1,0.9415493492999966
baseline17,2,Q850,120,2,0.9370164213970527
baseline17,2,Q850,120,3,0.9119434762283107
baseline17,2,Q850,120,4,0.8687179719733099
baseline17,2,Q850,120,5,0.805280470637126
baseline17,2,Q850,120,6,0.7630851260981821
baseline17,2,Q850,120,7,0.7528451129396554
baseline17,2,Q850,120,8,0.7610907327425145
baseline17,2,Q850,120,9,0.7643152324355031
baseline17,2,Q850,120,10,0.8181057080372656
baseline17,2,Q850,120,11,0.8281463475698115
baseline17,2,Q850,120,12,0.8932952994894788
baseline17,2,Q850,120,13,0.9846484490628233
baseline17,2,Q850,120,14,1.0891774141088388
baseline17,2,Q850,120,15,1.1286396733962938
baseline17,2,Q850,120,16,1.921176877526591
baseline17,2,Q850,120,17,1.2823935424788324
baseline17,2,Q850,120,18,1.2446195970787177
baseline17,2,Q850,120,19,1.2515139898657048
baseline17,2,Q850,120,20,1.267216272243626
baseline17,2,Q850,120,21,1.245668899039929
baseline17,2,Q850,120,22,1.2793309894353417
baseline17,2,Q850,120,23,1.3208742244369325
baseline17,2,Q850,120,24,1.3628338759230483
baseline17,2,Q850,120,25,1.4898736727300677
baseline17,2,Q850,120,26,1.5500377868115176
baseline17,2,Q850,120,27,1.683864549288129
baseline17,2,Q850,120,28,1.8376238473220567
baseline17,2,Q850,120,29,2.0703758900030214
baseline17,2,Q850,120,30,2.34770156774269
baseline17,2,Q850,120,31,2.4064005006113
baseline17,2,Q850,120,32,5.23187124657281
baseline17,2,TP6h,120,1,0.4926276745519394
baseline17,2,TP6h,120,2,0.42060848166490705
baseline17,2,TP6h,120,3,0.3654899899722414
baseline17,2,TP6h,120,4,0.2763672276564611
baseline17,2,TP6h,120,5,0.2125210241258759
baseline17,2,TP6h,120,6,0.17036140133539485
baseline17,2,TP6h,120,7,0.16027950034661667
baseline17,2,TP6h,120,8,0.15397650933485413
baseline17,2,TP6h,120,9,0.1313804152880547
baseline17,2,TP6h,120,10,0.12345632658321118
baseline17,2,TP6h,120,11,0.12745223112634324
baseline17,2,TP6h,120,12,0.1377530878505144
baseline17,2,TP6h,120,13,0.1540645622224575
baseline17,2,TP6h,120,14,0.13789390055053496
baseline17,2,TP6h,120,15,0.1683828293954638
baseline17,2,TP6h,120,16,0.3749652248942396
baseline17,2,TP6h,120,17,0.15448058082900357
baseline17,2,TP6h,120,18,0.13409466371046194
baseline17,2,TP6h,120,19,0.13683865565255446
baseline17,2,TP6h,120,20,0.11943015695830413
baseline17,2,TP6h,120,21,0.11706636788113414
baseline17,2,TP6h,120,22,0.1147757329071716
baseline17,2,TP6h,120,23,0.10199409698912923
baseline17,2,TP6h,120,24,0.10585442282315097
baseline17,2,TP6h,120,25,0.1032391423751612
baseline17,2,TP6h,120,26,0.10771868048295316
baseline17,2,TP6h,120,27,0.11001451667893884
baseline17,2,TP6h,120,28,0.1320867102063221
baseline17,2,TP6h,120,29,0.1451109189121561
baseline17,2,TP6h,120,30,0.15532838398242974
baseline17,2,TP6h,120,31,0.1715989702745254
baseline17,2,TP6h,120,32,0.39533822400487745
baseline17_smooth,0,Z500,24,1,0.914869050598997
baseline17_smooth,0,Z500,24,2,0.9393053387659567
baseline17_smooth,0,Z500,24,3,0.9795904423123616
baseline17_smooth,0,Z500,24,4,0.9497745882504981
baseline17_smooth,0,Z500,24,5,0.9196387965762653
baseline17_smooth,0,Z500,24,6,0.8972638900392262
baseline17_smooth,0,Z500,24,7,0.9280493983119038
baseline17_smooth,0,Z500,24,8,0.9642463730317834
baseline17_smooth,0,Z500,24,9,1.0522222365468161
baseline17_smooth,0,Z500,24,10,1.1746887395199386
baseline17_smooth,0,Z500,24,11,1.260343582249775
baseline17_smooth,0,Z500,24,12,1.362814298150419
baseline17_smooth,0,Z500,24,13,1.5236261793547934
baseline17_smooth,0,Z500,24,14,1.6934344560943513
baseline17_smooth,0,Z500,24,15,1.943566027341959
baseline17_smooth,0,Z500,24,16,2.5799684200101676
baseline17_smooth,0,Z500,24,17,2.264578738382218
baseline17_smooth,0,Z500,24,18,2.39875440577112
baseline17_smooth,0,Z500,24,19,2.726297648526776
baseline17_smooth,0,Z500,24,20,2.9790719248244835
baseline17_smooth,0,Z500,24,21,3.2140229733329164
baseline17_smooth,0,Z500,24,22,3.5061247927365566
baseline17_smooth,0,Z500,24,23,3.6989441786619306
baseline17_smooth,0,Z500,24,24,4.195661410295633
baseline17_smooth,0,Z500,24,25,5.093447348237833
baseline17_smooth,0,Z500,24,26,6.804913538274832
baseline17_smooth,0,Z500,24,27,9.336453111569933
baseline17_smooth,0,Z500,24,28,12.46823919572269
baseline17_smooth,0,Z500,24,29,14.487070473971634
baseline17_smooth,0,Z500,24,30,16.396672381753447
baseline17_smooth,0,Z500,24,31,17.822290874531024
baseline17_smooth,0,Z500,24,32,26.208578025124606
baseline17_smooth,0,T850,24,1,0.9890478117437447
baseline17_smooth,0,T850,24,2,1.0038878630738974
baseline17_smooth,0,T850,24,3,1.0169051652648529
baseline17_smooth,0,T850,24,4,1.0111490060384312
baseline17_smooth,0,T850,24,5,1.014984169318762
baseline17_smooth,0,T850,24,6,0.9814222984870599
baseline17_smooth,0,T850,24,7,0.9434806889729187
baseline17_smooth,0,T850,24,8,0.9344338866664941
baseline17_smooth,0,T850,24,9,0.9806569428067777
baseline17_smooth,0,T850,24,10,1.0083026861451112
baseline17_smooth,0,T850,24,11,1.0204933403993166
baseline17_smooth,0,T850,24,12,1.0836810439103246
baseline17_smooth,0,T850,24,13,1.1003025708475194
baseline17_smooth,0,T850,24,14,1.1498055514051206
baseline17_smooth,0,T850,24,15,1.173284282427702
baseline17_smooth,0,T850,24,16,1.1815385113953927
baseline17_smooth,0,T850,24,17,1.137328118256328
baseline17_smooth,0,T850,24,18,1.1305836133057043
baseline17_smooth,0,T850,24,19,1.1212523803335506
baseline17_smooth,0,T850,24,20,1.1755416321674503
baseline17_smooth,0,T850,24,21,1.1606858223797047
baseline17_smooth,0,T850,24,22,1.1705931291434852
baseline17_smooth,0,T850,24,23,1.209572117684735
baseline17_smooth,0,T850,24,24,1.2108556724142807
baseline17_smooth,0,T850,24,25,1.2353586638090626
baseline17_smooth,0,T850,24,26,1.2430411965953172
baseline17_smooth,0,T850,24,27,1.2596710527328159
baseline17_smooth,0,T850,24,28,1.2994803628100358
baseline17_smooth,0,T850,24,29,1.3433456426905936
baseline17_smooth,0,T850,24,30,1.2745762088898036
baseline17_smooth,0,T850,24,31,1.2662382804101167
baseline17_smooth,0,T850,24,32,1.5628020650931784
baseline17_smooth,0,Q850,24,1,0.9634504789276253
baseline17_smooth,0,Q850,24,2,0.9796043505383198
baseline17_smooth,0,Q850,24,3,0.9848382569991798
baseline17_smooth,0,Q850,24,4,0.9760271012361075
baseline17_smooth,0,Q850,24,5,0.9695881298448001
baseline17_smooth,0,Q850,24,6,0.9907207193744785
baseline17_smooth,0,Q850,24,7,0.9429072317992955
baseline17_smooth,0,Q850,24,8,0.9401722742806865
baseline17_smooth,0,Q850,24,9,0.9329057348279383
baseline17_smooth,0,Q850,24,10,0.9228296764134905
baseline17_smooth,0,Q850,24,11,0.9178506336715004
baseline17_smooth,0,Q850,24,12,0.9183806125289363
baseline17_smooth,0,Q850,24,13,0.9527636528428379
baseline17_smooth,0,Q850,24,14,0.9219610755064269
baseline17_smooth,0,Q850,24,15,0.9687475366054569
baseline17_smooth,0,Q850,24,16,0.9778766052207303
baseline17_smooth,0,Q850,24,17,0.9723860582113635
baseline17_smooth,0,Q850,24,18,0.9507620399229342
baseline17_smooth,0,Q850,24,19,0.9671441907647457
baseline17_smooth,0,Q850,24,20,0.9804360489166741
baseline17_smooth,0,Q850,24,21,0.9512891665916712
baseline17_smooth,0,Q850,24,22,1.0018877460593452
baseline17_smooth,0,Q850,24,23,1.042536514451836
baseline17_smooth,0,Q850,24,24,0.9954634559871576
baseline17_smooth,0,Q850,24,25,0.9958188551659205
baseline17_smooth,0,Q850,24,26,1.0354852361185347
baseline17_smooth,0,Q850,24,27,1.0116252121102136
baseline17_smooth,0,Q850,24,28,1.0145293482793267
baseline17_smooth,0,Q850,24,29,1.0041632410793764
baseline17_smooth,0,Q850,24,30,1.0235296785747843
baseline17_smooth,0,Q850,24,31,1.0562180980497602
baseline17_smooth,0,Q850,24,32,1.0391403444022997
baseline17_smooth,0,TP6h,24,1,0.7824486336329636
baseline17_smooth,0,TP6h,24,2,0.7182417372138541
baseline17_smooth,0,TP6h,24,3,0.683240953877715
baseline17_smooth,0,TP6h,24,4,0.5923780651576823
baseline17_smooth,0,TP6h,24,5,0.6145999966681688
baseline17_smooth,0,TP6h,24,6,0.5817905741701127
baseline17_smooth,0,TP6h,24,7,0.597346608181391
baseline17_smooth,0,TP6h,24,8,0.57289070291734
baseline17_smooth,0,TP6h,24,9,0.5368859914530234
baseline17_smooth,0,TP6h,24,10,0.5071638604055934
baseline17_smooth,0,TP6h,24,11,0.46463659916711025
baseline17_smooth,0,TP6h,24,12,0.44687503995115135
baseline17_smooth,0,TP6h,24,13,0.4081895453114126
baseline17_smooth,0,TP6h,24,14,0.3773325327710446
baseline17_smooth,0,TP6h,24,15,0.3731855002865979
baseline17_smooth,0,TP6h,24,16,0.36099946589475573
baseline17_smooth,0,TP6h,24,17,0.3427389074291256
baseline17_smooth,0,TP6h,24,18,0.31874412816453807
baseline17_smooth,0,TP6h,24,19,0.28782325384633206
baseline17_smooth,0,TP6h,24,20,0.27302600471035815
baseline17_smooth,0,TP6h,24,21,0.2580477937843074
baseline17_smooth,0,TP6h,24,22,0.24063884641359373
baseline17_smooth,0,TP6h,24,23,0.2216624956508088
baseline17_smooth,0,TP6h,24,24,0.22411245181163542
baseline17_smooth,0,TP6h,24,25,0.20304144996331108
baseline17_smooth,0,TP6h,24,26,0.1986966172917011
baseline17_smooth,0,TP6h,24,27,0.18167892898685017
baseline17_smooth,0,TP6h,24,28,0.1803970507134676
baseline17_smooth,0,TP6h,24,29,0.16980466874271527
baseline17_smooth,0,TP6h,24,30,0.17832051841544494
baseline17_smooth,0,TP6h,24,31,0.17880355342921297
baseline17_smooth,0,TP6h,24,32,0.2251169177733554
baseline17_smooth,0,Z500,120,1,0.8761335345912846
baseline17_smooth,0,Z500,120,2,0.8974526065239478
baseline17_smooth,0,Z500,120,3,1.0045165666010791
baseline17_smooth,0,Z500,120,4,0.7961360524861225
baseline17_smooth,0,Z500,120,5,0.6792370277267348
baseline17_smooth,0,Z500,120,6,0.7494927999307862
baseline17_smooth,0,Z500,120,7,0.9182810062713546
baseline17_smooth,0,Z500,120,8,1.0479939793349766
baseline17_smooth,0,Z500,120,9,1.3443614208831958
baseline17_smooth,0,Z500,120,10,1.7710967468408891
baseline17_smooth,0,Z500,120,11,2.548799608742865
baseline17_smooth,0,Z500,120,12,4.2003527397773786
baseline17_smooth,0,Z500,120,13,6.121819403585466
baseline17_smooth,0,Z500,120,14,7.703385176090869
baseline17_smooth,0,Z500,120,15,12.242795493492757
baseline17_smooth,0,Z500,120,16,25.359020353259897
baseline17_smooth,0,Z500,120,17,15.434946878255872
baseline17_smooth,0,Z500,120,18,14.212559088882326
baseline17_smooth,0,Z500,120,19,13.810553362290126
baseline17_smooth,0,Z500,120,20,14.98014559141667
baseline17_smooth,0,Z500,120,21,14.07345953021152
baseline17_smooth,0,Z500,120,22,13.535333199120405
baseline17_smooth,0,Z500,120,23,12.987696631504592
baseline17_smooth,0,Z500,120,24,14.33187323998048
baseline17_smooth,0,Z500,120,25,18.942752922368562
baseline17_smooth,0,Z500,120,26,29.557562224449125
baseline17_smooth,0,Z500,120,27,55.05376327890901
baseline17_smooth,0,Z500,120,28,102.54976925939388
baseline17_smooth,0,Z500,120,29,139.48256232203218
baseline17_smooth,0,Z500,120,30,158.98712381624065
baseline17_smooth,0,Z500,120,31,181.4987585917583
baseline17_smooth,0,Z500,120,32,379.08938747305064
baseline17_smooth,0,T850,120,1,1.080927374634618
baseline17_smooth,0,T850,120,2,1.0089563494609273
baseline17_smooth,0,T850,120,3,1.0694547836989232
baseline17_smooth,0,T850,120,4,0.9709572744510626
baseline17_smooth,0,T850,120,5,0.8334023632134924
baseline17_smooth,0,T850,120,6,0.8621428351908336
baseline17_smooth,0,T850,120,7,0.9476053540002287
baseline17_smooth,0,T850,120,8,0.9888427502145509
baseline17_smooth,0,T850,120,9,1.1229265112250664
baseline17_smooth,0,T850,120,10,1.2092303156994333
baseline17_smooth,0,T850,120,11,1.4399471388637135
baseline17_smooth,0,T850,120,12,1.782392429744444
baseline17_smooth,0,T850,120,13,1.9787851468467748
baseline17_smooth,0,T850,120,14,2.130926934763813
baseline17_smooth,0,T850,120,15,2.4874323013994477
baseline17_smooth,0,T850,120,16,4.3922653427550316
baseline17_smooth,0,T850,120,17,2.573773969896615
baseline17_smooth,0,T850,120,18,2.3377497209847675
baseline17_smooth,0,T850,120,19,2.4182426487765443
baseline17_smooth,0,T850,120,20,2.2554992605208657
baseline17_smooth,0,T850,120,21,2.0518720705044897
baseline17_smooth,0,T850,120,22,1.9163399130380787
baseline17_smooth,0,T850,120,23,1.8963208269182281
baseline17_smooth,0,T850,120,24,1.8557226110092266
baseline17_smooth,0,T850,120,25,1.9272193163067537
baseline17_smooth,0,T850,120,26,2.141288729135289
baseline17_smooth,0,T850,120,27,2.7415127267646815
baseline17_smooth,0,T850,120,28,3.5266182970663746
baseline17_smooth,0,T850,120,29,4.051190395343227
baseline17_smooth,0,T850,120,30,4.375255773001359
baseline17_smooth,0,T850,120,31,4.475397045391123
baseline17_smooth,0,T850,120,32,14.4323016283308
baseline17_smooth,0,Q850,120,1,0.9125676599317973
baseline17_smooth,0,Q850,120,2,0.9404365188850814
baseline17_smooth,0,Q850,120,3,0.9706847977437691
baseline17_smooth,0,Q850,120,4,0.9750773082038493
baseline17_smooth,0,Q850,120,5,0.935439344500385
baseline17_smooth,0,Q850,120,6,0.9333222698996757
baseline17_smooth,0,Q850,120,7,0.8914881402263659
baseline17_smooth,0,Q850,120,8,0.8919014523547075
baseline17_smooth,0,Q850,120,9,0.8811878812562436
baseline17_smooth,0,Q850,120,10,0.8790033009143193
baseline17_smooth,0,Q850,120,11,0.8978843126435805
baseline17_smooth,0,Q850,120,12,0.9227299530281774
baseline17_smooth,0,Q850,120,13,0.9990993972141545
baseline17_smooth,0,Q850,120,14,1.0058084753530412
baseline17_smooth,0,Q850,120,15,1.1151285917643818
baseline17_smooth,0,Q850,120,16,1.5122373078427664
baseline17_smooth,0,Q850,120,17,1.1862400123855743
baseline17_smooth,0,Q850,120,18,1.1700419981640084
baseline17_smooth,0,Q850,120,19,1.1471979007996667
baseline17_smooth,0,Q850,120,20,1.178779072490607
baseline17_smooth,0,Q850,120,21,1.1630605254151654
baseline17_smooth,0,Q850,120,22,1.1291596430753468
baseline17_smooth,0,Q850,120,23,1.1250077136001067
baseline17_smooth,0,Q850,120,24,1.144932388055106
baseline17_smooth,0,Q850,120,25,1.146523886271704
baseline17_smooth,0,Q850,120,26,1.1730191870883473
baseline17_smooth,0,Q850,120,27,1.2017678118510937
baseline17_smooth,0,Q850,120,28,1.3057157467567868
baseline17_smooth,0,Q850,120,29,1.3320744411292962
baseline17_smooth,0,Q850,120,30,1.3214589723631798
baseline17_smooth,0,Q850,120,31,1.3333159699413135
baseline17_smooth,0,Q850,120,32,1.8121294769947272
baseline17_smooth,0,TP6h,120,1,0.5879470101986842
baseline17_smooth,0,TP6h,120,2,0.5156706305487586
baseline17_smooth,0,TP6h,120,3,0.44597436978689486
baseline17_smooth,0,TP6h,120,4,0.3648451254168382
baseline17_smooth,0,TP6h,120,5,0.3315763208290596
baseline17_smooth,0,TP6h,120,6,0.31026619432941405
baseline17_smooth,0,TP6h,120,7,0.3254316495852138
baseline17_smooth,0,TP6h,120,8,0.31390140715950765
baseline17_smooth,0,TP6h,120,9,0.2736703142907416
baseline17_smooth,0,TP6h,120,10,0.2498411911305451
baseline17_smooth,0,TP6h,120,11,0.22488538751760065
baseline17_smooth,0,TP6h,120,12,0.2162053336607235
baseline17_smooth,0,TP6h,120,13,0.22125239289811854
baseline17_smooth,0,TP6h,120,14,0.21187480146130272
