run,seed,variable,lead_hours,metric,value
multiscale,0,T2M,54.0,rmse_climatology,2.319023310152964
multiscale,0,T2M,60.0,rmse_climatology,2.3181938726335742
multiscale,0,T2M,66.0,rmse_climatology,2.3177015409760027
multiscale,0,T2M,72.0,rmse_climatology,2.3177517310738516
multiscale,0,T2M,78.0,rmse_climatology,2.317463883827347
multiscale,0,T2M,84.0,rmse_climatology,2.3182040982316217
multiscale,0,T2M,90.0,rmse_climatology,2.3174354069600067
multiscale,0,T2M,96.0,rmse_climatology,2.3168482544609836
multiscale,0,T2M,102.0,rmse_climatology,2.316775597129555
multiscale,0,T2M,108.0,rmse_climatology,2.3162802536402363
multiscale,0,T2M,114.0,rmse_climatology,2.3170671565704324
multiscale,0,T2M,120.0,rmse_climatology,2.3162444606672374
multiscale,0,T2M,6.0,skill,-0.24725164858008353
multiscale,0,T2M,12.0,skill,-0.93963679118545
multiscale,0,T2M,18.0,skill,-1.7256082469508898
multiscale,0,T2M,24.0,skill,-3.256271347418364
multiscale,0,T2M,30.0,skill,-5.852260251010544
multiscale,0,T2M,36.0,skill,-9.628943461984347
multiscale,0,T2M,42.0,skill,-14.921253740807723
multiscale,0,T2M,48.0,skill,-22.319744116899102
multiscale,0,T2M,54.0,skill,-32.3912138816778
multiscale,0,T2M,60.0,skill,-45.19569243782901
multiscale,0,T2M,66.0,skill,-60.14544438280653
multiscale,0,T2M,72.0,skill,-76.51279410929513
multiscale,0,T2M,78.0,skill,-93.72008415645352
multiscale,0,T2M,84.0,skill,-111.26007752160493
multiscale,0,T2M,90.0,skill,-128.98208701229524
multiscale,0,T2M,96.0,skill,-146.68898923228
multiscale,0,T2M,102.0,skill,-164.32140368268665
multiscale,0,T2M,108.0,skill,-181.92138230644312
multiscale,0,T2M,114.0,skill,-199.3445105928189
multiscale,0,T2M,120.0,skill,-216.85694553642801
multiscale,0,T2M,6.0,rmse_persistence,2.5178978547729107
multiscale,0,T2M,12.0,rmse_persistence,3.4582900046497094
multiscale,0,T2M,18.0,rmse_persistence,2.8257868171848677
multiscale,0,T2M,24.0,rmse_persistence,1.7222950692011054
multiscale,0,T2M,30.0,rmse_persistence,3.088184267704984
multiscale,0,T2M,36.0,rmse_persistence,3.8589154923358957
multiscale,0,T2M,42.0,rmse_persistence,3.2744778437629187
multiscale,0,T2M,48.0,rmse_persistence,2.3213098722938175
multiscale,0,T2M,54.0,rmse_persistence,3.3996563183656403
multiscale,0,T2M,60.0,rmse_persistence,4.070958556807399
multiscale,0,T2M,66.0,rmse_persistence,3.4909628891281392
multiscale,0,T2M,72.0,rmse_persistence,2.5868503809021246
multiscale,0,T2M,78.0,rmse_persistence,3.555532821089099
